id,issuer,ticker,yf_ticker,isin,asset_class,sector,exchange,exchange_code,country,url
1655,First Hotels AB	,HOTEL.ST,HOTEL.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/HOTEL.ST/
1656,Starbreeze AB	,STAR-B.ST,STAR-B.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/STAR-B.ST/
1657,Getinge AB,GETI-B.ST,GETI-B.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/GETI-B.ST/
1658,Carlsberg A/S ,CARL-B.CO,CARL-B.CO,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/CARL-B.CO/
1659,Desenio Group AB	,DSNO.ST,DSNO.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/DSNO.ST/
1660,Kvika banki hf.,KVIKA.IC,KVIKA.IC,,equity,,Nasdaq Iceland,ICE,Iceland,https://finance.yahoo.com/quote/KVIKA.IC/
1661,Toivo Group Oyj ,TOIVO.HE,TOIVO.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/TOIVO.HE/
1662,Hufvudstaden AB	,HUFV-A.ST,HUFV-A.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/HUFV-A.ST/
1663,ALK-Abelló A/S,ALK-B.CO,ALK-B.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/ALK-B.CO/
1664,MT Højgaard Holding A/S ,MTHH.CO,MTHH.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/MTHH.CO/
1665,BBS-Bioactive Bone Substitutes Oyj,BONEH.HE,BONEH.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/BONEH.HE/
1666,Beijer Alma AB,BEIA-B.ST,BEIA-B.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/BEIA-B.ST/
1667,Fly Play hf. ,PLAY.IC,PLAY.IC,,equity,,Nasdaq Iceland,ICE,Iceland,https://finance.yahoo.com/quote/PLAY.IC/
1668,Truecaller AB,TRUE-B.ST,TRUE-B.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/TRUE-B.ST/
1669,Kalmar Oyj ,KALMAR.HE,KALMAR.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/KALMAR.HE/
1670,ChemoMetec A/S,CHEMM.CO,CHEMM.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/CHEMM.CO/
1671,HusCompagniet A/S,HUSCO.CO,HUSCO.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/HUSCO.CO/
1672,Sampo Oyj,SAMPO.HE,SAMPO.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/SAMPO.HE/
1673,Kesko Oyj,KESKOB.HE,KESKOB.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/KESKOB.HE/
1674,KlaraBo Sverige AB,KLARA-B.ST,KLARA-B.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/KLARA-B.ST/
1675,Modulight Oyj,MODU.HE,MODU.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/MODU.HE/
1676,SaveLend Group AB,YIELD.ST,YIELD.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/YIELD.ST/
1677,Storytel AB,STORY-B.ST,STORY-B.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/STORY-B.ST/
1678,Rottneros AB ,RROS.ST,RROS.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/RROS.ST/
1679,Shape Robotics A/S,SHAPE.CO,SHAPE.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/SHAPE.CO/
1680,Canatu Oyj ,CANATU.HE,CANATU.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/CANATU.HE/
1681,White Pearl Technology Group AB,WPTG-B.ST,WPTG-B.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/WPTG-B.ST/
1682,Egetis Therapeutics AB	,EGTX.ST,EGTX.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/EGTX.ST/
1683,Koskisen Oyj,KOSKI.HE,KOSKI.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/KOSKI.HE/
1684,Atlas Copco AB	,ATCO-A.ST,ATCO-A.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/ATCO-A.ST/
1685,AB Panevezio Statybos Trestas,PTR1L.VS,PTR1L.VS,,equity,,Nasdaq Vilnius,VSE,LT,https://finance.yahoo.com/quote/PTR1L.VS/
1686,IPAS Indexo AS,IDX1R.RG,IDX1R.RG,,equity,,Nasdaq Riga,RSE,LV,https://finance.yahoo.com/quote/IDX1R.RG/
1687,Litgrid AB,LGD1L.VS,LGD1L.VS,,equity,,Nasdaq Vilnius,VSE,LT,https://finance.yahoo.com/quote/LGD1L.VS/
1688,OMX Baltic Benchmark Fund ,OAMOBBF1L.VS,OAMOBBF1L.VS,,equity,,Nasdaq Vilnius,VSE,LT,https://finance.yahoo.com/quote/OAMOBBF1L.VS/
1689,AS Tallink Grupp,TAL1T.TL,TAL1T.TL,,equity,,nasdaq_nordics,TAL,EE,https://finance.yahoo.com/quote/TAL1T.TL/
1690,Fondia Oyj ,FONDIA.HE,FONDIA.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/FONDIA.HE/
1691,Sanoma Oyj,SANOMA.HE,SANOMA.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/SANOMA.HE/
1692,Alma Media Oyj,ALMA.HE,ALMA.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/ALMA.HE/
1693,Alexandria Group Oyj,ALEX.HE,ALEX.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/ALEX.HE/
1694,Neste Oyj ,NESTE.HE,NESTE.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/NESTE.HE/
1695,Bilia AB,BILI-A.ST,BILI-A.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/BILI-A.ST/
1696,Modelon AB,MODEL.ST,MODEL.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/MODEL.ST/
127,Kesko Oyj,KESKOB.HE,KESKOB.HE,FI0009000202,equity,,Nasdaq Helsinki,HEL,FI,https://www.nasdaqomxnordic.com/aktier/microsite?Instrument=HEX24288&name=Kesko%20Oyj%20B&ISIN=FI0009000202
1697,Isofol Medical AB,ISOFOL.ST,ISOFOL.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/ISOFOL.ST/
1698,Intervacc AB,IVACC.ST,IVACC.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/IVACC.ST/
1699,Vivesto AB,VIVE.ST,VIVE.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/VIVE.ST/
1700,Bercman Technologies	,BERCM.RG,BERCM.RG,,equity,,nasdaq_nordics,TAL,EE,https://finance.yahoo.com/quote/BERCM.RG/
1701,Crunchfish AB,CFISH.ST,CFISH.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/CFISH.ST/
1702,ADDvise Group AB,ADDV-B.ST,ADDV-B.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/ADDV-B.ST/
1703,Better Collective A/S	,BETCO.ST,BETCO.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/BETCO.ST/
1704,SpectrumOne AB,SPEONE.ST,SPEONE.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/SPEONE.ST/
1705,Essity AB,ESSITY-B.ST,ESSITY-B.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/ESSITY-B.ST/
1706,Loihde Oyj,LOIHDE.HE,LOIHDE.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/LOIHDE.HE/
1707,Lemonsoft Oyj,LEMON.HE,LEMON.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/LEMON.HE/
1708,Wyld Networks AB	,WYLD.ST,WYLD.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/WYLD.ST/
1709,Thunderful Group AB,THUNDR.ST,THUNDR.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/THUNDR.ST/
1710,BoMill AB,BOMILL.ST,BOMILL.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/BOMILL.ST/
967,Sanoma Oyj,SANOMA.HE,SANOMA.HE,,equity,,Nasdaq Helsinki,HEL,Finland,https://sg.finance.yahoo.com/quote/SANOMA.HE/
1711,Pierce Group AB,PIERCE.ST,PIERCE.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/PIERCE.ST/
1712,Logistea AB,LOGI-B.ST,LOGI-B.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/LOGI-B.ST/
1715,Klimator AB,KLIMAT.ST,KLIMAT.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/KLIMAT.ST/
1718,Camurus AB,CAMX.ST,CAMX.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/CAMX.ST/
1720,Svitzer Group A/S,SVITZR.CO,SVITZR.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/SVITZR.CO/
1721,Rovsing A/S ,ROV.CO,ROV.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/ROV.CO/
1723,Digital Workforce Services Oyj,DWF.HE,DWF.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/DWF.HE/
1724,Tokmanni Group Oyj,TOKMAN.HE,TOKMAN.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/TOKMAN.HE/
1726,Royal UNIBREW A/S,RBREW.CO,RBREW.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/RBREW.CO/
1727,Scandinavian Enviro Systems AB,SES.ST,SES.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/SES.ST/
1729,,OPTOMED.HE,OPTOMED.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/OPTOMED.HE/
1730,Optomed Oyj	,OPTOMED.HE,OPTOMED.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/OPTOMED.HE/
1731,MapsPeople A/S,MAPS.CO,MAPS.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/MAPS.CO/
1734,Karolinska Development AB,KDEV.ST,KDEV.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/KDEV.ST/
1736,TCM Group A/S,TCM.CO,TCM.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/TCM.CO/
1737,KONE Oyj,KNEBV.HE,KNEBV.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/KNEBV.HE/
1713,24SevenOffice Group AB,247.ST,247.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/247.ST/
1714,Scibase Holding AB,SCIB.ST,SCIB.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/SCIB.ST/
1716,Maha Energy AB,MAHA-A.ST,MAHA-A.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/MAHA-A.ST/
1717,Husqvarna AB,HUSQ-B.ST,HUSQ-B.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/HUSQ-B.ST/
1722,ExpreS2ion Biotech Holding AB,EXPRS2.ST,EXPRS2.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/EXPRS2.ST/
1725,ACROUD AB,ACROUD.ST,ACROUD.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/ACROUD.ST/
1124,Ignitis grupė,IGN1L.VS,IGN1L.VS,,equity,,Nasdaq Vilnius,VSE,Lithuania,https://finance.yahoo.com/quote/IGN1L.VS/
1728,Sveafastigheter AB ,SVEAF.ST,SVEAF.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/SVEAF.ST/
1732,Pandora A/S	,PNDORA.CO,PNDORA.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/PNDORA.CO/
1733,Pandora A/S	,PNDORA.CO,PNDORA.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/PNDORA.CO/
1735,Diagonal Bio AB,DIABIO.ST,DIABIO.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/DIABIO.ST/
1738,Kambi Group Plc,KAMBI.ST,KAMBI.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/KAMBI.ST/
1740,Safello Group AB,SFL.ST,SFL.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/SFL.ST/
1741,Bure Equity AB,BURE.ST,BURE.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/BURE.ST/
1742,Konsolidator A/S,KONSOL.CO,KONSOL.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/KONSOL.CO/
1743,Bio Vitos Pharma AB ,BIOVIT.ST,BIOVIT.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/BIOVIT.ST/
1744,Oma Säästöpankki Oyj,OMASP.HE,OMASP.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/OMASP.HE/
1745,YIT Oyj ,YIT.HE,YIT.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/YIT.HE/
1746,LED iBond International A/S,LEDIBOND.CO,LEDIBOND.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/LEDIBOND.CO/
1747,I-Tech AB,ITECH.ST,ITECH.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/ITECH.ST/
1748,Intellego Technologies AB,INT.ST,INT.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/INT.ST/
1749,Svenska Aerogel Holding AB,AERO.ST,AERO.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/AERO.ST/
1750,Yubico AB,YUBICO.ST,YUBICO.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/YUBICO.ST/
1751,Björn Borg AB,BORG.ST,BORG.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/BORG.ST/
1752,Wirtek A/S,WIRTEK.CO,WIRTEK.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/WIRTEK.CO/
1753,Arctic Paper AB,ARP.ST,ARP.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/ARP.ST/
1754,VEF AB,VEFAB.ST,VEFAB.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/VEFAB.ST/
1755,Hansa Biopharma AB,HNSA.ST,HNSA.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/HNSA.ST/
1756,SAF Tehnika A/S,SAF1R.RG,SAF1R.RG,,equity,,TAL,TAL,EE,https://finance.yahoo.com/quote/SAF1R.RG/
69,LHV Group,LHV1T.TL,LHV1T.TL,EE3100102203,equity,,TAL,TAL,EE,https://nasdaqbaltic.com/statistics/et/instrument/EE3100102203/trading
1757,SAF Tehnika A/S ,SAF1R.RG,SAF1R.RG,,equity,,TAL,TAL,EE,https://finance.yahoo.com/quote/SAF1R.RG/
1758,Probi AB,PROB.ST,PROB.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/PROB.ST/
1759, Coloplast A/S ,COLO-B.CO,COLO-B.CO,,equity,,nasdaq_nordics,CPH,DK,https://finance.yahoo.com/quote/COLO-B.CO/
1760,Mildef Group AB,MILDEF.ST,MILDEF.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/MILDEF.ST/
1218,Íslandsbanki hf.,ISB.IC,ISB.IC,,equity,,Nasdaq Iceland,ICE,Iceland,https://finance.yahoo.com/quote/ISB.IC/
1377,IDEX Biometrics ASA,IDEX.OL,IDEX.OL,None,equity,,Euronext Growth Oslo,OSL,Norway,https://finance.yahoo.com/quote/IDEX.OL/
1761,CARMAT SA,ALCAR.PA,ALCAR.PA,,equity,,Euronext Growth Paris,PAR,France,https://finance.yahoo.com/quote/ALCAR.PA/
1762,BerGenBio ASA ,BGBIO.OL,BGBIO.OL,,equity,,Euronext Growth Oslo,OSL,NO,https://finance.yahoo.com/quote/BGBIO.OL/
1763,Questerre Energy Corporation,QEC.OL,QEC.OL,,equity,,Euronext Growth Oslo,OSL,NO,https://finance.yahoo.com/quote/QEC.OL/
1764,Bureau Veritas SA,BVI.PA,BVI.PA,,equity,,Euronext Paris,PAR,France,https://finance.yahoo.com/quote/BVI.PA/
1765,Seabird Exploration Plc,SBXO.OL,SBXO.OL,,equity,,Euronext Growth Oslo,OSL,Norway,https://finance.yahoo.com/quote/SBXO.OL/
588,SBM Offshore N.V. ,SBMO.AS,SBMO.AS,,equity,,Euronext Amsterdam,AMS,Netherlands,https://finance.yahoo.com/quote/SBMO.AS/
1766,Eiffage SA,FGR.PA,FGR.PA,,equity,,Euronext Paris,PAR,France,https://finance.yahoo.com/quote/FGR.PA/
737,Panoro Energy ASA,PEN.OL,PEN.OL,,equity,,Oslo Børs,XOSL,Norway,https://finance.yahoo.com/quote/PEN.OL/
1767,Aqua Bio Technology ASA,ABTEC.OL,ABTEC.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/ABTEC.OL/
1768,Mauna Kea Technologies SA,ALMKT.PA,ALMKT.PA,,equity,,Euronext Growth Paris,PAR,France,https://finance.yahoo.com/quote/ALMKT.PA/
744,Shelf Drilling Ltd.,SHLF.OL,SHLF.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/SHLF.OL/
1769,Sodexo S.A. ,SW.PA,SW.PA,,equity,,Euronext Growth Paris,PAR,France,https://finance.yahoo.com/quote/SW.PA/
1770,Aker ASA ,AKER.OL,AKER.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/AKER.OL/
1771,IMCD N.V.,IMCD.AS,IMCD.AS,,equity,,Euronext Amsterdam,AMS,Netherlands,https://finance.yahoo.com/quote/IMCD.AS/
1773,Odfjell Technology Ltd.,OTL.OL,OTL.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/OTL.OL/
1774,Borgestad ASA ,BOR.OL,BOR.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/BOR.OL/
833,Atea ASA,ATEA.OL,ATEA.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/ATEA.OL/
1776,Zaptec ASA,ZAP.OL,ZAP.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/ZAP.OL/
1778,M Vest Energy AS 22/25 FRN FLOO,MVEN02-PRO.OL,MVEN02-PRO.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/MVEN02-PRO.OL/
1779,Skandia GreenPower AS ,SKAND.OL,SKAND.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/SKAND.OL/
1088,Valneva SE,VLA.PA,VLA.PA,,equity,,Euronext Growth Paris,PAR,France,https://finance.yahoo.com/quote/VLA.PA/
1772,North Energy ASA,NORTH.OL,NORTH.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/NORTH.OL/
1775,Genfit S.A. ,GNFT,GNFT,,equity,,Euronext Growth Paris,PAR,France,https://finance.yahoo.com/quote/GNFT/
194,Alternus Energy Group Plc,ALT.OL,ALT.OL,IE00BLRPRP89,equity,,Oslo Børs,OSL,NO,https://finance.yahoo.com/quote/ALT.OL/
1777,Aperam S.A. ,APAM.AS,APAM.AS,,equity,,Euronext Amsterdam,AMS,Netherlands,https://finance.yahoo.com/quote/APAM.AS/
1780,Modus Therapeutics Holding AB,MODTX.ST,MODTX.ST,,equity,,Nasdaq Stockholm,STO,SE,https://finance.yahoo.com/quote/MODTX.ST/
1781,Smart Eye AB,SEYE.ST,SEYE.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/SEYE.ST/
1782,Serstech AB,SERT.ST,SERT.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/SERT.ST/
1783,Dignitana AB,DIGN.ST,DIGN.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/DIGN.ST/
1784,Lipum AB,LIPUM.ST,LIPUM.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/LIPUM.ST/
1785,iZafe Group AB,IZAFE-B.ST,IZAFE-B.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/IZAFE-B.ST/
1786,Gigasun AB,GIGA.ST,GIGA.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/GIGA.ST/
1787,Nordrest Holding AB,NREST.ST,NREST.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/NREST.ST/
1788,BeammWave AB,BEAMMW-B.ST,BEAMMW-B.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/BEAMMW-B.ST/
790,Oriola Oyj,OKDBV.HE,OKDBV.HE,,equity,,Nasdaq Helsinki,HEL,FI,https://finance.yahoo.com/quote/OKDBV.HE/
1789,MTI Investment AB,MTI.ST,MTI.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/MTI.ST/
1790,Dicot Pharma AB,DICOT.ST,DICOT.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/DICOT.ST/
1791,Solar Foods Oyj,SFOODS.HE,SFOODS.HE,,equity,,Nasdaq Helsinki,HEL,Finland,https://finance.yahoo.com/quote/SFOODS.HE/
1792,TOBII AB,TOBII.ST,TOBII.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/TOBII.ST/
1793,Iconovo AB,ICO.ST,ICO.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/ICO.ST/
1794,Kaldvik AS,KLDVK.IC,KLDVK.IC,,equity,,Nasdaq Iceland,ICE,Iceland,https://finance.yahoo.com/quote/KLDVK.IC/
1795,Xilam Animation,XIL.PA,XIL.PA,,equity,,Euronext Growth Paris,XPAR,France,https://finance.yahoo.com/quote/XIL.PA/
903,ARGENX SE,ARGX.BR,ARGX.BR,,equity,,Euronext Brussels,XBRU,Belgium,https://finance.yahoo.com/quote/ARGX.BR/
1796,ORINOQUIA REAL ESTATE SOCIMI S.A.,MLORQ.PA,MLORQ.PA,,equity,,Euronext Paris,XPAR,France,https://finance.yahoo.com/quote/MLORQ.PA/
1797,KALDVIK AS,KLDVK.OL,KLDVK.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/KLDVK.OL/
1798,Norsk Renewables AS ,NSOL.OL,NSOL.OL,,equity,,Oslo Børs,XOSL,Norway,https://finance.yahoo.com/quote/NSOL.OL/
1513,ACTIA GROUP S.A.,ALATI.PA,ALATI.PA,,equity,,Euronext Paris,XPAR,France,https://finance.yahoo.com/quote/ALATI.PA/
1799,X4 Pharmaceuticals	,XFOR,XFOR,,equity,,Nasdaq US,NASDAQ,US,https://finance.yahoo.com/quote/XFOR/
1800,"Pacira BioSciences, Inc. ",PCRX,PCRX,,equity,,Nasdaq US,NASDAQ,US,https://finance.yahoo.com/quote/PCRX/
1801,BioXcel Therapeutics	,BTAI,BTAI,,equity,,nasdaq_us,NASDAQ,US,https://finance.yahoo.com/quote/BTAI/
1802,Tiziana Life Sciences Ltd ,TLSA,TLSA,,equity,,Nasdaq US,NASDAQ,US,https://finance.yahoo.com/quote/TLSA/
1121,Inin Group AS,ININ01-PRO.OL,ININ01-PRO.OL,None,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/ININ01-PRO.OL/
206,AVENTADOR,ALAVE.PA,ALAVE.PA,,equity,,Euronext Growth Paris,PAR,France,https://finance.yahoo.com/quote/ALAVE.PA/
1308,Cmb.Tech NV ,CMBT.BR,CMBT.BR,,equity,,Euronext Brussels,BRU,Belgium,https://finance.yahoo.com/quote/CMBT.BR/
1803,Nordea Bank Abp ,NDA-FI.HE,NDA-FI.HE,,equity,,Nasdaq Helsinki,HEL,Finland,https://finance.yahoo.com/quote/NDA-FI.HE/
1448,RAMADA INVESTIMENTOS E INDUSTRIA S.A.,RAM.LS,RAM.LS,,equity,,Euronext Lisbon,LIS,Portugal,https://finance.yahoo.com/quote/RAM.LS/
1804,SHELL PLC,SHEL.L,SHEL.L,,equity,,,LSE,United Kingdom,https://finance.yahoo.com/quote/SHEL.L/
1805,FLUXYS BELGIUM,FLUX.BR,FLUX.BR,,equity,,Euronext Brussels,BRU,Belgium,https://finance.yahoo.com/quote/FLUX.BR/
1806,MRM,MRM.PA,MRM.PA,,equity,,Euronext Paris,PAR,France,https://finance.yahoo.com/quote/MRM.PA/
542,Circio Holding ASA ,CRNA.OL,CRNA.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/CRNA.OL/
1098,SMARTCRAFT ASA,SMCRTO.OL,SMCRT.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/SMCRTO.OL
246,CTP NV,CTPNV.AS,CTPNV.AS,,equity,,Euronext Amsterdam,XAMS,Netherlands,https://finance.yahoo.com/quote/CTPNV.AS/
1807,Orapi SA,ORAP.PA,ORAP.PA,,equity,,Euronext Paris,PAR,France,https://finance.yahoo.com/quote/ORAP.PA/
834,Ayfie International AS ,AIX.OL,AIX.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/AIX.OL/
1808,Norwegian Block Exchange AS,NBX.OL,NBX.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/NBX.OL/
559,Nordic Unmanned ASA,NUMND.OL,NUMND.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/NUMND.OL/
1809,Thales S.A.,HO.PA,HO.PA,,equity,,Euronext Paris,PAR,France,https://finance.yahoo.com/quote/HO.PA/
1810,Elliptic Laboratories ASA ,ELABS.OL,ELABS.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/ELABS.OL/
1811,Electromagnetic Geoservices ASA,EMGS.OL,EMGS.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/EMGS.OL/
